SSLv3,1,82,12.195121951219512,1
SSLv3,1,105,9.523809523809524,2
SSLv3,1,106,9.433962264150944,3
SSLv3,5,294,17.006802721088437,1
SSLv3,5,266,18.796992481203006,2
SSLv3,5,250,20.0,3
SSLv3,10,523,19.120458891013385,1
SSLv3,10,475,21.05263157894737,2
SSLv3,10,498,20.080321285140563,3
SSLv3,1024,49262,20.786813365271406,1
SSLv3,1024,48407,21.153965335591963,2
SSLv3,1024,49729,20.5916065072694,3
